trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.5, 'e': 0.3315422587848797}",20,13,1.2938841444897218,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.33087983690999206}",25,19,11.10113108104766,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.33021873855489331}",20,8,-55.06247986400646,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
555,False,"{'a': 0.5, 'e': 0.32955896107518906}",25,0,9.113905271476739,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
556,False,"{'a': 0.5, 'e': 0.3289005018317685}",25,2,-82.0686074351402,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 2}",1
557,False,"{'a': 0.5, 'e': 0.32824335819079375}",30,0,-17.005627145262807,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
558,False,"{'a': 0.5, 'e': 0.32758752752368953}",20,0,-5.225292839678498,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
559,False,"{'a': 0.5, 'e': 0.32693300720713209}",20,0,-30.094621160412775,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
560,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,3,-44.76565277658187,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.32562788715856034}",25,0,-16.868502467012846,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
562,False,"{'a': 0.5, 'e': 0.32497728220606398}",30,16,-23.938890072296687,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.32432797716312978}",25,9,6.039549250093829,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.32367996943253668}",20,7,25.31358699551872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.32303325642225289}",20,16,8.51576300716477,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.32238783554542549}",25,2,-20.92046281033057,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1
567,False,"{'a': 0.5, 'e': 0.32174370422037013}",25,10,24.54379389906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.32110085987056064}",25,0,-35.052863639903606,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
569,False,"{'a': 0.5, 'e': 0.32045929992461875}",20,11,18.3195036560739,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,16,6.6095077292863245,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.31918002298450265}",20,10,-20.17781310629959,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.31854230087321894}",20,9,-90.85820615320134,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
573,False,"{'a': 0.5, 'e': 0.31790585293156348}",25,8,-21.33314074314873,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.31727067661374359}",25,1,19.296032331611208,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.31663676937905316}",30,17,2.4884367589200025,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.31600412869186245}",20,0,-55.66150192346411,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.31537275202160797}",25,8,12.73208156882633,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.31474263684278192}",25,0,-98.33993468462617,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
579,False,"{'a': 0.5, 'e': 0.31411378063492296}",30,13,10.317457483101867,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.31348618088260533}",25,0,-30.25918895081261,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
581,False,"{'a': 0.5, 'e': 0.31285983507542919}",25,17,6.795785388754938,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.31223474070801055}",30,0,-44.84237862588834,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
583,False,"{'a': 0.5, 'e': 0.31161089527997105}",25,11,-34.73757965695796,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
584,False,"{'a': 0.5, 'e': 0.31098829629592811}",20,0,-32.13668733979315,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
585,False,"{'a': 0.5, 'e': 0.31036694126548503}",20,14,11.61848103392258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.30974682770322082}",20,10,5.735460206536333,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.30912795312868047}",20,0,-66.53208468579129,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
588,False,"{'a': 0.5, 'e': 0.30851031506636473}",25,8,-0.4593678703180437,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.30789391104572061}",30,7,12.359900167499038,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.30727873860113125}",25,0,-75.32036394292491,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
591,False,"{'a': 0.5, 'e': 0.30666479527190599}",20,13,11.279803262437165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.30605207860227068}",30,13,8.352622080163169,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.30544058614135788}",20,8,22.511331813908903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.30483031544319683}",20,6,0.866887939481793,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.30422126406670408}",20,5,12.98358399490836,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.30361342957567317}",20,6,-1.8066195144811124,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.30300680953876541}",25,15,-22.145805284543403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
598,False,"{'a': 0.5, 'e': 0.30240140152949979}",30,17,-18.15859868087025,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.30179720312624347}",20,16,8.693353877426789,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,6,-45.49037611930104,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
601,False,"{'a': 0.5, 'e': 0.30059242547540999}",25,10,-25.89847490851257,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
602,False,"{'a': 0.5, 'e': 0.29999184140872048}",20,12,-7.421177679166365,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.29939245730979669}",20,13,-6.697791648290933,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.29879427078110127}",20,6,-53.783830910442596,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
605,False,"{'a': 0.5, 'e': 0.29819727942988739}",25,13,-12.197113816702968,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.29760148086818883}",20,6,22.26647250123979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.29700687271281051}",30,11,18.406269017184883,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.29641345258531909}",35,22,21.911242272172846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.29582121811203321}",20,11,8.241712203022004,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.29523016692401421}",20,0,14.35020868955636,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
611,False,"{'a': 0.5, 'e': 0.29464029665705654}",20,9,11.710285047718681,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.29405160495167837}",20,0,-38.9133374563909,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
613,False,"{'a': 0.5, 'e': 0.29346408945311209}",20,6,1.816843886018504,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.29287774781129489}",20,14,10.261674968298966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.29229257768085942}",30,16,-7.1518657412861675,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.29170857672112438}",25,18,6.452127680408379,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.2911257425960852}",25,16,-0.8317159438300978,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.2905440729744046}",30,11,-33.48808227251726,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
619,False,"{'a': 0.5, 'e': 0.28996356552940322}",25,13,-37.94131156410298,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
620,False,"{'a': 0.5, 'e': 0.28938421793905061}",20,6,-30.69981586570134,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
621,False,"{'a': 0.5, 'e': 0.28880602788595566}",25,7,-8.357273439463558,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.28822899305735727}",20,16,7.451683431304867,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.28765311114511538}",35,15,34.693705240101835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.28707837984570167}",25,13,-21.42844736586949,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.28650479686019009}",20,10,7.460962293901471,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.28593235989424798}",20,12,-24.983359603399723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
627,False,"{'a': 0.5, 'e': 0.28536106665812666}",30,15,16.442158140010832,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.28479091486665248}",20,0,-66.10125125924768,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
629,False,"{'a': 0.5, 'e': 0.28422190223921745}",30,20,-10.23839008516731,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,12,4.231047060903379,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.2830872853768075}",20,0,-47.84368847805144,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
632,False,"{'a': 0.5, 'e': 0.28252167660336358}",20,8,10.248957084774608,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.28195719791700274}",20,13,12.76025430236102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.28139384705980952}",20,16,8.444478948939794,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.28083162177837978}",20,13,13.640889307254458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.28027051982381157}",20,0,-75.89752548761452,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
637,False,"{'a': 0.5, 'e': 0.27971053895169629}",35,0,-25.217530295116898,"{0: 30, 1: 1, 2: 3, 3: 0, 4: 1}",0
638,False,"{'a': 0.5, 'e': 0.27915167692210985}",35,14,3.8197946979705026,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.27859393149960326}",25,20,10.737430994161386,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.27803730045319414}",30,7,-17.33097849065478,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
641,False,"{'a': 0.5, 'e': 0.2774817815563575}",30,8,17.606745226337157,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.27692737258701711}",25,6,10.3223876891703,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.27637407132753633}",20,10,-23.202162998501134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
644,False,"{'a': 0.5, 'e': 0.27582187556470933}",20,14,-12.632831526846552,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.27527078308975234}",25,13,-31.1665179142872,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
646,False,"{'a': 0.5, 'e': 0.27472079169829472}",25,13,20.959398375198987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.27417189919037022}",25,2,-65.6115216753864,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 2}",1
648,False,"{'a': 0.5, 'e': 0.27362410337040804}",30,8,-34.21382743625749,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.27307740204722419}",25,13,21.112598308729567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.27253179303401259}",30,5,5.404028870196628,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.27198727414833651}",25,8,14.114368970349567,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.27144384321211973}",30,5,-41.30595483501773,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",1
653,False,"{'a': 0.5, 'e': 0.27090149805163766}",25,14,-4.9316615728021524,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.27036023649750901}",20,12,2.2605066771949778,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.26982005638468681}",30,16,25.40140028091607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.26928095555244996}",25,16,5.414544345902968,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.26874293184439435}",25,14,16.4316299413178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.26820598310842442}",20,8,-9.885504637548898,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.26767010719674456}",25,11,1.4048561401540496,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,11,-27.37716142761878,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
661,False,"{'a': 0.5, 'e': 0.26660156527652018}",20,7,4.327367253318226,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.26606889499380665}",20,14,9.810913574374792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.26553728898702778}",20,7,22.20237015438061,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.26500674512975891}",20,11,1.2288658212221715,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.26447726129982396}",30,20,19.433264536544613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.26394883537928682}",35,26,5.296479169530796,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.2634214652544431}",20,9,0.34605182552205727,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.26289514881581166}",25,0,-9.194534209592357,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
669,False,"{'a': 0.5, 'e': 0.26236988395812599}",20,3,-54.72892618398754,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
670,False,"{'a': 0.5, 'e': 0.26184566858032599}",20,10,-9.476989391946288,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.2613225005855494}",20,13,12.724331646314658,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.26080037788112365}",25,18,0.714069111072954,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.26027929837855712}",25,1,-19.260231791557146,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
674,False,"{'a': 0.5, 'e': 0.25975925999353111}",25,6,-32.77171829682425,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 1}",1
675,False,"{'a': 0.5, 'e': 0.25924026064589151}",25,13,22.200996338099163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.25872229825964005}",35,14,-7.442604210117518,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.25820537076292666}",20,6,23.724528783141007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.25768947608804055}",20,9,18.568033095148117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.25717461217140242}",20,6,26.23976540625882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.25666077695355588}",35,19,4.64126220124058,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.25614796837915932}",30,23,10.453208415191291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.25563618439697783}",25,6,15.425960220717277,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.25512542295987478}",30,18,12.48881885362428,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.25461568202480372}",25,16,11.314610522933311,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.25410695955280027}",30,23,8.517916359210762,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.25359925350897383}",20,10,2.7750899013102197,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.25309256186249957}",25,20,10.695803148391366,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.25258688258661022}",20,12,10.885554218864337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.25208221365858796}",30,0,-75.4306100503966,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
690,False,"{'a': 0.5, 'e': 0.25157855305975646}",30,15,-6.8213328943469875,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.25107589877547265}",25,9,27.010512916617113,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.25057424879511875}",20,2,27.90610505161774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.25007360111209409}",30,0,-18.939716071587522,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",0
694,False,"{'a': 0.5, 'e': 0.24957395372380728}",20,9,8.071310224560182,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.24907530463166816}",30,24,13.697833340766072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.24857765184107966}",20,0,12.343331818055935,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 0.24808099336142997}",25,15,17.295537523411163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.2475853272060845}",30,17,-8.887505177996157,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.24709065139237796}",25,1,17.58616851648238,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,0,27.51907189616134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.24610426287901949}",20,5,14.897453473622646,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.24561254623381221}",20,2,8.916791083175353,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.24512181203911731}",25,3,11.288469363198825,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.2446320583319975}",20,15,10.573930814223623,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.24414328315343711}",20,7,-43.447546795107506,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
706,False,"{'a': 0.5, 'e': 0.24365548454833486}",30,15,19.953905091650505,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.24316866056549566}",20,0,24.24225129773418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.24268280925762298}",25,11,-32.18802986257404,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
709,False,"{'a': 0.5, 'e': 0.2421979286813109}",20,13,13.001655504804319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,0,-27.562307622879114,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
711,False,"{'a': 0.5, 'e': 0.24123107196915192}",25,12,-33.80168212877575,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
712,False,"{'a': 0.5, 'e': 0.24074909196587688}",30,16,2.518828803623422,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.2402680749592907}",20,13,0.8750266633076071,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.23978801902532471}",25,13,-21.7919925297399,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
715,False,"{'a': 0.5, 'e': 0.23930892224375455}",30,17,0.6332475133629591,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.23883078269819244}",20,13,10.879045639359262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.23835359847607956}",25,15,-35.740725414373216,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
718,False,"{'a': 0.5, 'e': 0.2378773676686784}",25,15,11.997711226146563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.23740208837106508}",25,13,24.455600977774225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,17,1.890816675225265,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.2364543767045291}",25,11,-22.90063366227297,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
722,False,"{'a': 0.5, 'e': 0.23598194054475852}",20,14,10.908652093566273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.23551044831306475}",20,9,-26.696736509232025,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.23503989812347828}",20,5,26.309744622252104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,12,11.221965510066628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.23410161634558219}",30,0,18.771185796780884,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
727,False,"{'a': 0.5, 'e': 0.23363388100414423}",30,15,-21.41930503121182,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
728,False,"{'a': 0.5, 'e': 0.23316708019854179}",25,12,27.50146068306627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.23270121206157107}",20,0,5.3557743106301,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
730,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,0,-14.371074867242864,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
731,False,"{'a': 0.5, 'e': 0.23177226634335515}",20,5,8.19515058790992,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.23130918504632592}",25,7,8.9504415019581,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.23084702898634524}",20,0,-57.5488612861208,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
734,False,"{'a': 0.5, 'e': 0.23038579631478834}",25,14,19.11938280377273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,2,-81.06223865925438,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 2}",1
